Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
2002:Q2,Silent,47.3,40.1,41.1,35.7,51.4,59,56,67.6,65.4,71.2,71.2,71,72.6,55.7,33.9,32.6,31.5,51.5,49,37,19.5,19.5,17.8,16,44,69.6,32.8,52.3,34828483
2002:Q2,BabyBoom,44.2,46.3,46.4,46.3,43,32.7,38.7,28.9,30.6,26.2,25.1,24.8,27.3,38.9,48,66.1,61.1,46.3,44.3,46.5,55.2,55.3,58.6,50.4,45.4,26.4,49.1,42.2,44057400
2002:Q2,GenX,8.4,13.3,12.4,17.6,5.6,8.3,5.3,3.4,3.9,2.6,3.6,4.2,0.1,5.4,17.5,1.3,7.4,2.1,6.6,16.1,24.9,24.9,23.4,32.9,10.6,4.1,17.3,5.5,27538417
2002:Q2,Millennial,0.1,0.2,0.2,0.5,0,0.1,0,0,0.1,0,0,0,0,0,0.7,0,0,0,0,0.3,0.3,0.3,0.2,0.7,0,0,0.8,0.1,1461077
2002:Q3,Silent,47.1,39.5,40.3,35.8,51.7,58.2,55.8,67.9,66,70.4,72.2,72.2,72,58.2,35,33.3,32.9,51.5,48,37,19.1,19,17.2,16.1,45,70.1,33.8,52.4,34649032
2002:Q3,BabyBoom,44.4,46.5,46.6,46.1,43.2,33,38.9,28.6,29.8,26.9,23.9,23.3,27.9,38.7,47.5,66,63.2,46.3,44.9,46.3,55.1,55.1,58.6,49.7,44.8,25.4,48.3,42.4,44064346
2002:Q3,GenX,8.3,13.8,12.9,17.6,5,8.7,5.3,3.4,4,2.7,3.9,4.5,0.1,3.1,16.8,0.7,3.9,2.2,7.1,16.3,25.4,25.5,23.9,33.4,10.3,4.4,17.1,5.1,27930823
2002:Q3,Millennial,0.1,0.2,0.2,0.5,0.1,0.1,0,0.1,0.1,0,0,0,0,0,0.7,0,0,0,0,0.4,0.4,0.4,0.2,0.8,0,0,0.8,0.1,1714712
2002:Q4,Silent,46.6,39,39.7,35.8,51.2,58,54.3,68.4,66.7,70,74,74.4,71.5,56.9,36.1,31.6,31.6,51.3,47.3,37.1,18.6,18.6,16.8,16.2,45.9,68.4,34.8,52,34480118
2002:Q4,BabyBoom,44.7,46.6,46.8,46,43.5,33.1,39.6,28.1,29.1,27.2,21.7,20.6,28.4,39.6,47,67.1,63.4,46.5,45.5,45.9,54.9,55,58.4,49,44.6,27.1,48,42.7,44059302
2002:Q4,GenX,8.6,14.1,13.3,17.6,5.2,8.8,6,3.4,4.1,2.8,4.3,5,0.1,3.5,16.2,1.3,5.1,2.2,7.1,16.5,26,26.1,24.6,33.9,9.5,4.5,16.3,5.2,28316006
2002:Q4,Millennial,0.1,0.3,0.2,0.6,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0.8,0,0,0,0,0.4,0.4,0.4,0.3,1,0,0,0.8,0.1,1979602
2003:Q1,Silent,46.2,38.7,39.4,35.4,50.9,56.9,54.4,68,67.2,68.7,73.3,73.8,70.8,57.3,37.1,31,31.1,51.3,46.3,37.1,18.2,18.2,16.3,16.3,46.6,64.1,35.5,51.7,34318602
2003:Q1,BabyBoom,45,46.7,46.8,46,43.9,33.6,39.7,28.5,28.5,28.5,22.3,21.2,29,40.1,46.5,67.7,64.1,46.4,46.1,45.7,55,55,58.3,48.4,43.9,31.7,47,43,44045522
2003:Q1,GenX,8.7,14.3,13.5,17.8,5.2,9.4,5.9,3.5,4.2,2.8,4.3,5,0.1,2.5,15.6,1.3,4.8,2.2,7.6,16.7,26.4,26.4,25.1,34.2,9.5,4.2,16.8,5.2,28692645
2003:Q1,Millennial,0.2,0.3,0.2,0.7,0.1,0.2,0.1,0.1,0.2,0,0,0,0,0,0.8,0,0,0,0,0.5,0.5,0.5,0.3,1.1,0,0,0.7,0.1,2255391
2003:Q2,Silent,45.4,38.3,38.9,35.2,49.6,56.5,54.2,67.7,67.8,67.6,65.8,65.2,70.3,54.4,37.9,29.4,28.8,51.3,45.3,37.1,17.7,17.7,15.9,16.3,47.3,51.5,36.3,50.8,34161343
2003:Q2,BabyBoom,45.3,46.7,46.9,46,44.4,33.7,39.8,28.7,27.7,29.6,31,31.2,29.5,41.3,46.1,68.7,63.2,46.4,46.5,45.5,55,55,57.9,47.8,43.1,45.6,46.6,43.4,44026259
2003:Q2,GenX,9.2,14.6,13.9,18,5.9,9.6,5.9,3.5,4.3,2.8,3.2,3.6,0.1,4.3,15.2,1.9,7.9,2.3,8.1,16.9,26.8,26.8,25.9,34.6,9.6,2.8,16.4,5.7,29059424
2003:Q2,Millennial,0.2,0.4,0.3,0.8,0.1,0.2,0.1,0.1,0.2,0,0,0,0,0,0.7,0,0,0,0.1,0.5,0.5,0.5,0.3,1.3,0,0.1,0.7,0.1,2541722
2003:Q3,Silent,44.8,37.7,38.2,35.3,49.1,56.6,54.3,66.9,67.7,65.8,66.2,65.8,69.5,53.2,38.8,28.5,28.1,51.3,44.3,37.1,17.3,17.3,15.6,16.4,47.9,52.4,37.3,50.3,34005204
2003:Q3,BabyBoom,45.5,46.9,47.1,45.8,44.7,33.6,39.9,29.4,27.9,31.4,30.4,30.4,30.2,42,45.8,69.4,63.6,46.4,47,45.2,54.3,54.3,57.1,47.2,43.1,44.4,46.4,43.8,44004768
2003:Q3,GenX,9.4,15,14.4,18,6.1,9.6,5.7,3.5,4.1,2.7,3.4,3.9,0.3,4.7,14.8,2.1,8.4,2.3,8.6,17.1,27.7,27.7,26.9,35,9,3.2,15.6,5.8,29415023
2003:Q3,Millennial,0.2,0.4,0.3,0.9,0.1,0.2,0.1,0.2,0.3,0.1,0,0,0,0,0.6,0,0,0,0.1,0.6,0.6,0.6,0.5,1.4,0,0,0.7,0.1,2838239
2003:Q4,Silent,44.2,37.3,37.7,35.3,48.3,56.3,54.2,66.7,67.7,65.4,67.2,66.9,68.9,51.4,39.6,26.8,26.4,51.2,43.4,37.1,17.1,17.1,15.2,16.4,48,55.2,38.4,49.5,33847045
2003:Q4,BabyBoom,45.7,47,47.2,45.7,45,33.7,40,29.7,28,31.8,29.2,29,30.7,42.8,45.5,70.4,62.9,46.4,47.5,44.9,54,54,57.1,46.5,40.1,40.9,46.3,44.1,43984301
2003:Q4,GenX,9.8,15.3,14.8,18,6.6,9.7,5.7,3.5,4,2.8,3.7,4.2,0.4,5.8,14.4,2.8,10.7,2.3,9,17.3,28.2,28.2,27.3,35.4,11.9,3.9,14.7,6.3,29758124
2003:Q4,Millennial,0.2,0.4,0.3,1,0.1,0.2,0.1,0.1,0.3,0,0,0,0,0,0.6,0,0.1,0,0.1,0.7,0.7,0.7,0.4,1.6,0.1,0,0.7,0.1,3144585
2004:Q1,Silent,43.9,36.9,37.2,35.1,48,55.6,54.1,64.8,64.8,64.7,66.2,65.9,68.5,50.4,40.6,25.7,25.8,50.8,42.5,37.1,16.8,16.7,14.9,16.5,48.4,52.2,39.5,49,33683727
2004:Q1,BabyBoom,45.9,47.1,47.5,45.6,45.2,34,40.1,32.6,32.7,32.4,30.2,30.1,31.1,43.4,45.1,71.1,63.2,46.9,47.8,44.8,53.9,53.9,56.8,46.1,39.9,44,46.2,44.4,43968114
2004:Q1,GenX,10,15.5,15,18.2,6.7,10.1,5.6,2.6,2.5,2.9,3.6,4.1,0.3,6.2,13.7,3.2,10.9,2.4,9.5,17.4,28.6,28.6,27.9,35.7,11.6,3.7,13.7,6.4,30087409
2004:Q1,Millennial,0.2,0.5,0.4,1.1,0.1,0.3,0.2,0,0,0,0,0,0,0,0.5,0,0.1,0,0.2,0.7,0.7,0.7,0.5,1.7,0.1,0,0.6,0.2,3460405
2004:Q2,Silent,43.2,36.3,36.5,35.3,47.4,55.2,54.1,65.1,65.8,63.4,64.5,64,68.2,50,41.5,25.2,25.3,50.2,41.6,37,16.4,16.4,14.6,16.6,48.8,48.7,40.1,48.4,33512112
2004:Q2,BabyBoom,46.3,47.3,47.7,45.4,45.7,34.1,40.3,32,31.3,33.6,32,32.1,31.6,44,44.9,71.6,63.6,47.5,48,44.7,53.5,53.5,56.1,45.6,39.6,47.8,45.7,44.9,43959460
2004:Q2,GenX,10.2,15.9,15.5,18.1,6.8,10.3,5.5,2.8,2.8,2.9,3.4,3.8,0.2,6,13.2,3.3,10.9,2.3,10.1,17.5,29.2,29.2,28.7,36,11.5,3.5,13.8,6.5,30401557
2004:Q2,Millennial,0.3,0.5,0.4,1.2,0.1,0.3,0.2,0.1,0.1,0.1,0,0,0,0,0.4,0,0.1,0,0.3,0.7,0.9,0.9,0.6,1.8,0.2,0,0.5,0.2,3785341
2004:Q3,Silent,42.8,35.9,36.1,34.9,47,55.2,54,64.9,65.7,62.9,65.6,65.3,67.8,49.5,42.5,24.3,25,49.6,40.7,37,16,16,14.2,16.6,49.4,47,40.9,48,33329059
2004:Q3,BabyBoom,46.6,47.3,47.7,45.4,46.1,34.2,40.4,32.4,31.6,34.1,30.7,30.5,32.1,44.8,44.6,72.1,64.3,48.2,48.1,44.5,53.3,53.3,55.9,45,40.5,49.4,45.5,45.3,43961592
2004:Q3,GenX,10.3,16.2,15.8,18.3,6.8,10.4,5.4,2.7,2.6,2.9,3.7,4.2,0.2,5.7,12.6,3.5,10.6,2.1,10.7,17.7,29.7,29.8,29.2,36.4,10,3.5,13.3,6.6,30699252
2004:Q3,Millennial,0.3,0.6,0.4,1.3,0.2,0.3,0.2,0.1,0.1,0.1,0,0,0,0,0.3,0,0.1,0,0.4,0.8,0.9,0.9,0.7,2,0.1,0,0.3,0.2,4119038
2004:Q4,Silent,42,35.4,35.6,34.6,45.9,54,54,62.7,63.5,59.9,61.3,60.5,67,48.8,41.6,22.7,24,48.2,40.5,37,15.9,15.8,14.1,16.3,47.9,45,40.1,47,33132086
2004:Q4,BabyBoom,46.9,47.3,47.7,45.2,46.7,35,40.5,34.6,34.1,36.4,35.2,35.5,32.9,44.8,44.8,72.8,63.7,49.4,48.2,44.1,52.8,52.8,55.1,44.8,41.6,51.7,45.4,45.8,43976707
2004:Q4,GenX,10.7,16.7,16.3,18.8,7.2,10.6,5.3,2.5,2.3,3,3.4,3.8,0,6.3,13.2,4.5,12.2,2.5,10.8,18,30.3,30.3,30.1,36.5,10.4,3.1,14.1,7,30979513
2004:Q4,Millennial,0.4,0.6,0.5,1.4,0.2,0.4,0.2,0.2,0,0.7,0.1,0.2,0.1,0.1,0.3,0,0.2,0,0.5,0.9,1.1,1.1,0.8,2.3,0.1,0.2,0.4,0.2,4461092
2005:Q1,Silent,41.5,34.9,35.1,34,45.4,52.8,54.6,61.9,62.8,58.9,61.7,61.1,66.2,48.9,41.2,22.2,24.1,47,40.2,36.9,15.6,15.6,13.9,16.1,46.5,46.5,39.5,46.4,32921334
2005:Q1,BabyBoom,47.1,47.1,47.5,45,47.1,35.9,40.4,35,34.4,37.3,34.2,34.3,33.7,44.9,45,73,64.5,50.2,48.3,43.9,53,53,55.4,44.8,43.4,49.9,45.5,46,44002773
2005:Q1,GenX,11,17.2,16.8,19.4,7.2,10.9,4.7,2.9,2.8,3.1,4,4.6,0,6.1,13.5,4.8,11.3,2.8,11,18.2,30.4,30.4,30.1,36.5,10.1,3.4,14.6,7.3,31242718
2005:Q1,Millennial,0.4,0.7,0.6,1.6,0.2,0.4,0.3,0.2,0,0.7,0.1,0.1,0.2,0,0.4,0,0.1,0,0.6,1,0.9,0.9,0.5,2.6,0,0.1,0.4,0.3,4810912
2005:Q2,Silent,40.9,34.6,34.8,33.1,44.8,52,55.1,60.6,61.4,58,61,60.4,65.2,48.8,40.6,21.1,23.7,45.8,39.9,36.8,15.5,15.5,13.8,15.9,44.7,47.8,38.6,45.8,32697601
2005:Q2,BabyBoom,47.3,46.9,47.2,44.9,47.5,36.6,40.4,36.3,35.7,38,34.5,34.5,34.6,45.1,45.1,73.4,64.7,51.1,48.2,43.7,52.5,52.5,54.8,44.6,44.1,48.5,45.4,46.3,44036701
2005:Q2,GenX,11.3,17.7,17.3,20.1,7.4,10.9,4.3,3,2.9,3.3,4.4,5.1,0,6.1,13.8,5.4,11.5,3.1,11.2,18.5,31,31,30.9,36.5,11.1,3.6,15.6,7.5,31489582
2005:Q2,Millennial,0.5,0.8,0.7,1.8,0.2,0.5,0.3,0.2,0,0.7,0.1,0.1,0.2,0,0.4,0,0.1,0,0.7,1,1,1,0.6,3,0.2,0.1,0.4,0.4,5167861
2005:Q3,Silent,40.2,34.1,34.3,32.7,44,51,54.9,59.5,60.7,54.7,60.7,60.2,64.1,48.3,40,20.4,23.1,44.7,39.6,36.8,15.4,15.3,13.6,15.6,42.9,48.6,38.5,45,32461684
2005:Q3,BabyBoom,47.5,46.8,47.1,44.8,47.9,37.4,40.6,36.8,35.9,40.4,34.2,34,35.6,45.2,45.3,73.7,64.6,51.9,48.2,43.3,51.9,51.9,54.1,44.5,45.2,47.5,46,46.6,44075402
2005:Q3,GenX,11.8,18.3,17.8,20.5,7.8,11.1,4.2,3.4,3.4,3.4,5,5.8,0,6.5,14.3,5.9,12,3.4,11.4,18.7,31.5,31.6,31.6,36.6,11.7,3.8,15,8,31720820
2005:Q3,Millennial,0.5,0.9,0.7,1.9,0.3,0.5,0.3,0.3,0,1.5,0,0,0.3,0.1,0.4,0,0.2,0,0.8,1.2,1.2,1.2,0.7,3.3,0.2,0.1,0.5,0.4,5531302
2005:Q4,Silent,39.6,33.6,33.8,32.4,43.4,50.1,53.9,58.5,59.5,54.9,60.2,59.7,62.9,48.2,39.4,19.6,22.7,43.5,39.3,36.7,15.2,15.2,13.5,15.4,40.8,51.7,38.2,44.4,32214379
2005:Q4,BabyBoom,47.7,46.8,47.1,44.7,48.3,38.2,41.1,37.6,36.8,40.4,34.2,33.8,36.8,45.4,45.5,74,64.7,52.8,48.3,43,51.3,51.3,53.5,44.4,46.1,43.9,46.4,47,44115785
2005:Q4,GenX,12.1,18.7,18.3,20.9,8,11.2,4.7,3.6,3.6,3.6,5.6,6.4,0,6.4,14.7,6.4,12.4,3.7,11.6,19,32.1,32.2,32.3,36.6,12.7,4.4,14.8,8.2,31937150
2005:Q4,Millennial,0.6,1,0.8,2,0.3,0.5,0.3,0.3,0,1.1,0.1,0,0.4,0.1,0.5,0,0.2,0,0.9,1.3,1.3,1.3,0.8,3.6,0.4,0,0.6,0.4,5900598
2006:Q1,Silent,39.1,33.2,33.5,31.5,42.6,48.5,54,57.1,58.1,53.5,58.5,58,61.3,46.9,39.7,18.7,22.3,42.4,39,36.6,15.1,15.1,13.3,15.1,38.6,51,37.5,43.7,31956485
2006:Q1,BabyBoom,47.9,46.5,46.9,44.6,48.7,39.1,41.2,38.9,38.1,41.5,35.6,35.2,38.4,45.2,45.4,74.4,64.9,53.7,48.4,42.9,50.7,50.7,52.6,44.3,46.6,44.7,46.6,47.3,44154762
2006:Q1,GenX,12.5,19.2,18.7,21.6,8.4,11.7,4.5,3.8,3.7,3.8,5.8,6.7,0,7.7,14.1,6.9,12.6,4,11.6,19.2,32.7,32.7,33.1,36.6,14.2,4.3,15.2,8.5,32139285
2006:Q1,Millennial,0.6,1.1,0.8,2.3,0.4,0.7,0.3,0.3,0,1.2,0.1,0,0.4,0.2,0.7,0,0.2,0,0.9,1.4,1.5,1.5,1,4,0.6,0,0.7,0.4,6275110
2006:Q2,Silent,38.6,32.8,33.1,31.1,42.1,47.7,53.5,56.6,57.5,53.9,56.1,55.7,59.2,47.3,39.2,18.2,22.4,41.2,38.7,36.4,14.9,14.9,13.2,14.9,36.3,51.1,36.9,43.3,31688799
2006:Q2,BabyBoom,48.1,46.4,46.8,44.5,49.2,39.8,41.6,38.9,38.1,41.4,37.8,37.5,40.2,45.6,45.6,74.5,65.7,54.5,48.5,42.8,50.3,50.3,52,44.2,47.2,44.6,46.7,47.7,44189244
2006:Q2,GenX,12.6,19.7,19.3,22,8.4,11.8,4.7,4.2,4.3,4,6,6.8,0.3,7.1,14.4,7.2,11.8,4.3,11.8,19.4,33.2,33.2,33.7,36.6,15.6,4.4,15.7,8.5,32327944
2006:Q2,Millennial,0.6,1.1,0.9,2.4,0.4,0.7,0.3,0.3,0.1,0.7,0.1,0.1,0.3,0.1,0.8,0,0.1,0,1,1.4,1.6,1.6,1,4.3,0.9,0,0.7,0.4,6654201
2006:Q3,Silent,38,32.3,32.6,30.8,41.4,46.8,52.5,55.3,56.4,51.6,55.6,55.4,56.5,46.9,38.4,17.4,22,40.1,38.4,36.3,14.8,14.7,13,14.5,33.9,51.3,36.3,42.7,31412118
2006:Q3,BabyBoom,48.4,46.4,46.8,44.3,49.6,40.6,42,39.9,39,43.1,37.6,37,42,45.7,45.8,74.9,65.8,55.3,48.6,42.7,49.9,49.9,51.7,43.7,48.1,44.3,46.9,48.1,44216140
2006:Q3,GenX,12.9,20.1,19.7,22.4,8.6,11.9,5.2,4.4,4.5,4.1,6.8,7.5,1.3,7.2,15,7.7,12,4.5,11.9,19.5,33.6,33.6,34.2,36.9,16.9,4.4,16,8.8,32503840
2006:Q3,Millennial,0.7,1.1,0.9,2.5,0.4,0.8,0.3,0.4,0.1,1.2,0,0,0.2,0.1,0.8,0,0.1,0,1.1,1.5,1.8,1.8,1.1,4.9,1.1,0,0.8,0.5,7037235
2006:Q4,Silent,37.4,32,32.3,30.2,40.6,45.9,51.3,54.5,55.9,50.1,54.6,54.7,54.1,46.1,37.5,16.6,21.4,38.9,38.1,36.1,14.6,14.6,12.9,14.2,31.3,49.4,35.7,42,31127240
2006:Q4,BabyBoom,48.6,46.3,46.7,44.2,49.9,41.3,42.6,40.1,38.8,44.2,37.8,37.1,43.7,45.7,46,75.2,65.6,56.2,48.7,42.5,49.6,49.6,51.3,43.5,47.8,46.3,47.1,48.4,44232363
2006:Q4,GenX,13.3,20.5,20.1,22.9,9,12,5.9,4.8,5,4.2,7.5,8.2,2,8,15.6,8.2,12.8,4.8,12,19.7,33.9,33.9,34.6,37,19.3,4.1,16.4,9.1,32667690
2006:Q4,Millennial,0.7,1.2,0.9,2.6,0.4,0.8,0.2,0.6,0.3,1.4,0,0,0.2,0.2,0.8,0,0.2,0,1.2,1.6,1.9,1.9,1.1,5.4,1.6,0.2,0.8,0.5,7423572
2007:Q1,Silent,37,31.8,32.2,29.4,40,44.5,50.6,53.4,54.7,49.7,52.7,52.8,51.8,45.6,36.9,16.1,21.2,37.8,37.9,36,14.5,14.4,12.8,13.9,28.6,50.5,34.9,41.5,30834961
2007:Q1,BabyBoom,48.8,46.1,46.5,44.1,50.3,42.1,42.9,41,39.8,44.7,39.5,38.8,45.4,45.8,46.2,75.4,65.9,57,48.9,42.4,48.9,48.9,50.5,43.2,50.2,45,47,48.7,44234822
2007:Q1,GenX,13.5,20.9,20.4,23.6,9.3,12.4,6.2,5,5.2,4.4,7.8,8.4,2.7,8.3,16.1,8.5,12.7,5.1,12,19.9,34.4,34.5,35.3,37.1,19.5,4.4,17.2,9.2,32820210
2007:Q1,Millennial,0.8,1.2,0.9,2.9,0.5,1,0.2,0.5,0.3,1.3,0,0,0.1,0.2,0.8,0,0.2,0,1.2,1.7,2.2,2.2,1.4,5.8,1.7,0.1,0.8,0.5,7812577
2007:Q2,Silent,36.5,31.5,32,28.8,39.2,43.9,49.9,52.2,53.7,47,49.3,49.2,49.3,45.3,36.1,15.1,20.6,36.6,37.6,35.8,14.3,14.3,12.7,13.6,25.6,47.6,34.4,41,30536079
2007:Q2,BabyBoom,49,45.9,46.3,44,50.7,42.8,43.3,41.8,40.4,46.5,43.2,42.8,47.1,46,46.4,75.7,65.7,57.6,49.1,42.2,48.6,48.6,49.9,43,51.8,48.1,47.2,49.1,44220428
2007:Q2,GenX,13.7,21.3,20.7,24.1,9.6,12.3,6.6,5.3,5.5,4.5,7.3,7.7,3.5,8.5,16.6,9.2,13.5,5.7,12.1,20.1,34.7,34.8,35.8,37.1,20.5,3.9,17.5,9.5,32962115
2007:Q2,Millennial,0.8,1.3,1,3.1,0.5,1,0.2,0.7,0.3,2,0.2,0.2,0,0.3,0.8,0,0.2,0.1,1.3,1.8,2.4,2.4,1.5,6.3,2,0.4,0.9,0.5,8203612
2007:Q3,Silent,36.2,31.2,31.8,28.3,38.8,43.1,47.7,51.7,52.1,50.6,47.4,47.4,47.1,45.2,35.5,14.5,20.4,35.5,37.3,35.7,14.2,14.1,12.5,13.2,22.6,52.2,33.7,40.6,30231391
2007:Q3,BabyBoom,49.2,45.9,46.3,43.9,51,43.5,44.1,42.9,42.3,44.5,44.8,44.4,48.8,46.2,46.6,75.9,65.9,58.1,49.2,42.1,48.1,48.1,49.7,42.5,52,43,47.2,49.5,44186093
2007:Q3,GenX,13.8,21.6,21,24.5,9.7,12.3,8.1,5.2,5.4,4.8,7.5,7.8,4.1,8.4,17,9.6,13.5,6.3,12.1,20.3,35.2,35.3,36.2,37.3,22.9,4.8,18.2,9.5,33094122
2007:Q3,Millennial,0.8,1.3,0.9,3.3,0.5,1,0.2,0.1,0.2,0.1,0.3,0.3,0,0.2,0.9,0.1,0.2,0.1,1.3,1.9,2.5,2.5,1.5,6.9,2.6,0.1,0.9,0.4,8596039
2007:Q4,Silent,35.7,31,31.6,27.7,38.2,42.3,45.9,51.4,51.7,50.5,42.2,41.8,47.4,44.9,34.8,14.5,19.9,35.1,36.8,35.7,13.9,13.9,12.4,12.8,23.4,48.6,33,40.3,29921749
2007:Q4,BabyBoom,49.7,46.1,46.5,44,51.6,43.8,44.8,43,42.5,44.3,51.5,51.8,47.8,46.9,47.2,75.8,66.5,58.3,49.7,42,48,48,49.5,42.3,52.4,46.1,47.7,50,44130018
2007:Q4,GenX,13.8,21.5,20.9,24.7,9.7,12.7,9,5.4,5.6,5.2,5.5,5.6,4.8,8,17,9.6,13.4,6.4,12.1,20.3,35.4,35.4,36.4,37.7,21.7,5.2,18.3,9.3,33216960
2007:Q4,Millennial,0.9,1.5,1.1,3.6,0.5,1.2,0.2,0.2,0.3,0,0.8,0.9,0,0.2,1,0.1,0.2,0.2,1.3,2.1,2.7,2.7,1.7,7.3,2.5,0.2,1,0.5,8989454
2008:Q1,Silent,35.3,30.7,31.3,27.4,37.8,41.5,44.3,51,51.3,50.4,38.6,37.9,47.7,44.9,34.1,15.4,19.8,34.6,36.4,35.6,13.6,13.6,12.3,12.3,24.2,42.7,31.9,40.1,29608217
2008:Q1,BabyBoom,50.2,46.3,46.7,44.2,52.2,44,45.5,43.2,42.7,44.1,56,56.6,46.8,47.8,47.8,75.4,68,58.5,50.5,41.9,48,48,49.2,41.9,52.6,51.8,47.6,50.6,44055579
2008:Q1,GenX,13.6,21.5,20.9,24.6,9.4,13.1,10,5.6,5.7,5.5,4.2,4.2,5.4,7.2,16.9,9.1,12.1,6.6,11.9,20.2,35.5,35.5,36.5,38,20.8,4.9,19.6,8.8,33331411
